id,name,industry
10918,MAYFAIR INDUSTRIES INC,Consumer non Durables
10919,Z Z Z Z BEST CO INC,Retail
10921,AARON BROTHERS ART MARTS INC,Retail
10923,COMPUMAT INC,Healthcare
10924,FOUNTAIN POWERBOAT INDS INC,Manufacturing
10925,IDEAL SCHOOL SUPPLY CORP,Consumer Durables
10926,FLAG FINANCIAL CORP,Finance
10927,RAPITECH SYSTEMS INC,Business Equipment
10928,ORGANOGENESIS INC,Healthcare
10929,PULITZER PUBLISHING CO,Consumer non Durables
10930,ADVANCED PRODUCTS & TECHS INC,Manufacturing
10931,LEXINGTON SAVINGS BANK,Finance
10932,WEBSTER FINANCIAL CORP,Finance
10933,MARKEL CORP,Finance
10934,BROWN TRANSPORT CO INC,Other
10935,BOSTON ACOUSTICS INC,Consumer Durables
10937,CONCORDE CAREER COLLEGES INC,Other
10941,LOYOLA CAPITAL CORP,Finance
10942,COMVERSE TECHNOLOGY INC,Business Equipment
10945,ENTOURAGE INTERNATIONAL INC,Retail
10947,EPIC HEALTH GROUP INC,Retail
10948,DRYCLEAN U S A INC,Retail
10949,LASERLAND CORP USA,Retail
10953,ALLIANT COMPUTER SYSTEMS CORP,Business Equipment
10957,FIRST CITIZENS FINANCIAL CORP,Finance
10959,INVESTORS BANK CORP MINTKA MN,Finance
10960,F B X CORP,Business Equipment
10961,CENTENNIAL BANCORP,Finance
10963,AMERICAN INTERNAT PETE CORP NEW,"Oil, Gas, and Coal"
10964,NAYLOR INDUSTRIES INC,Other
10965,CONFERTECH INTERNATIONAL INC,Telecommunications
10966,AXOGEN INC,Healthcare
10967,CONNER PERIPHERALS INC,Business Equipment
10969,DATA MEASUREMENT CORP,Manufacturing
10972,REEDS JEWELERS INC,Retail
10973,M TECH,Business Equipment
10974,PINNACLE BANCSHARES INC,Finance
10977,ALLIANCE BANCORP OF NEW ENG INC,Finance
10980,C P C REXEL INC,Manufacturing
10981,MID MAINE SAVINGS BANK FSB AUB,Finance
10983,LAKELAND FIRST FINANCIAL GRP INC,Finance
10984,LOWRANCE ELECTRONICS INC,Business Equipment
10986,ALPHA 1 BIOMEDICALS INC,Healthcare
10987,TANGRAM ENTERPRISE SOLUTIONS INC,Business Equipment
10988,VISION SCIENCES INC,Healthcare
10989,BESTFOODS,Consumer non Durables
10990,ADVERTISING UNLIMITED LTD,Consumer non Durables
10992,THUNDER GROUP,Manufacturing
10993,CHARIOT ENTERTAINMENT INC,Retail
10994,NUTRITION 21 INC,Healthcare
10995,B N F BANCORP INC,Finance
10996,DISC TECHNOLOGY CORP,Business Equipment
10998,AEQUITRON MEDICAL INC,Healthcare
10999,INTERTAN INC,Retail
11000,A T L ULTRASOUND INC,Healthcare
11001,LAFAYETTE AMERICAN BK & TR CO CT,Finance
11004,CONTEL CELLULAR INC,Telecommunications
11005,CLARK DICK PRODTNS INC,Other
11006,FIRST LONG ISLAND CORP,Finance
11007,FIRST PROVIDENT GROUP INC,Retail
11008,DATAMAG INC,Business Equipment
11010,AERO SYSTEMS INC,Retail
11011,UNITED SYSTEMS TECH,Business Equipment
11012,EMONS TRANSPORTATION GROUP INC,Other
11014,NYCOR INC,Manufacturing
11017,CALLAHAN MINING CORP,Other
11018,FIRST BANCORP P R,Finance
11020,NICHOLS RESEARCH CORP,Other
11022,ITHACA BANCORP INC,Finance
11026,ADVENTURE LANDS OF AMERICA INC,Other
11028,BOX WORLDWIDE INC,Telecommunications
11030,WESTERN AUTO SUPPLY CO,Retail
11031,OUTLET COMMUNICATIONS INC,Telecommunications
11035,INSITUFORM MID AMERICA INC,Other
11036,GROUP 1 SOFTWARE INC,Business Equipment
11037,M D T CORP,Healthcare
11038,NETWORK EQUIPMENT TECHNOLOGIES,Business Equipment
11040,RESPONSE ONCOLOGY INC,Healthcare
11042,WORLDCOM INC GA NEW,Consumer non Durables
11043,PSYCHEMEDICS CORP,Finance
11045,ROOSEVELT FINANCIAL GROUP INC,Finance
11048,ENVIRONMENTAL POWER CORP,Utilities
11049,CONCEPT 90 MARKETING INC,Retail
11051,COUNTRY LAKE FOODS INC,Consumer non Durables
11052,PRESTO TEK CORP,Manufacturing
11055,MARGATE INDUSTRIES INC,Manufacturing
11056,STERLING FINANCIAL CORP WASH,Finance
11057,BIOPOOL INTERNATIONAL INC,Business Equipment
11058,BIOMEDICAL DYNAMICS,Healthcare
11064,EAGLE FINANCIAL CORP,Finance
11065,BRANDON SYSTEMS CORP,Other
11066,INDIANA FEDERAL CORP,Finance
11069,AERO SERVICES INTERNATIONAL INC,Other
11070,M B S TEXTBOOK EXCHANGE INC,Retail
11071,CHOICES ENTERTAINMENT CORP,Business Equipment
11072,DATA TRANSMISSION NETWORK CORP,Business Equipment
11073,SCIENTIFIC N R G INC,Retail
11078,FIDELITY FINANCIAL BANKS CORP,Finance
11079,CATCH A RISING STAR INC,Retail
11080,C S C INDUSTRIES INC,Manufacturing
11081,DELL INC,Business Equipment
11082,MARGO CARIBE INC,Consumer non Durables
11083,D T I MEDICAL CORP,Healthcare
11084,CENTURY BUSINESS CREDIT INC,Consumer non Durables
11086,VYSTAR GROUP INC,Manufacturing
11087,VITAL HEART SYSTEMS CORP,Business Equipment
11088,DECORA INDUSTRIES INC,Other
11089,PHOTON TECHNOLOGY INTL INC,Healthcare
11091,COMPUFLIGHT INC,Business Equipment
11094,CROWN BRANDS INC,Consumer non Durables
11095,FIRST GEORGIA HOLDING INC,Finance
11098,CLEOPATRA KOHLIQUE INC,Retail
11100,WAVETECH INTERNATIONAL INC,Other
11101,WAVEMAT INC,Business Equipment
11102,DATA MED CLINICAL SUPPORT SVCS,Healthcare
11103,SYSTEM SOFTWARE ASSOC INC,Business Equipment
11105,CERTAIN TEED CORP,"Oil, Gas, and Coal"
11106,DRUG EMPORIUM INC,Retail
11108,MEDIA PRODUCTS INC,Retail
11110,TODAY HOME ENTERTAINMENT INC,Other
11114,ADVANCED GENETIC SCIENCES INC,Healthcare
11115,ODYSSEY ENTERTAINMENT LTD,Other
11118,NOSTALGIA NETWORK INC,Telecommunications
11119,ONCOR INC,Healthcare
11120,C F X CORP,Finance
11122,CAPRIUS INC,Business Equipment
11124,CONTINENTAL HOMES HOLDING CORP,Other
11125,MARCI INTERNATIONAL IMPORTS INC,Retail
11126,SEAFOODS FROM ALASKA INC,Consumer non Durables
11127,PENTECH INTERNATIONAL INC,Retail
11128,ADTEC INC,Manufacturing
11131,AMERIANA BANCORP,Finance
11132,SYNOVIS LIFE TECHNOLOGIES INC,Retail
11134,DRUG SCREENING SYS INC,Business Equipment
11135,EXCELAN INC,Business Equipment
11136,CAPITAL ASSOCIATES INC,Other
11137,PARLUX FRAGRANCES INC,Retail
11138,INVIVO CORP,Business Equipment
11139,CANNON EXPRESS INC,Other
11140,RIVERSIDE NATIONAL BANK CA,Finance
11141,SCHULT HOMES CORP,Other
11142,ELEXIS CORP,Business Equipment
11144,AMERICAN VANGUARD CORP,Chemicals
11146,FIRST HARRISBURG BANCOR INC,Finance
11147,TELEMATICS INC,Business Equipment
11149,ADVANCED TELECOMMUNICATIONS CORP,Telecommunications
11150,SIDARI CORP DE,Retail
11152,NORTON DRILLING SERVICES,"Oil, Gas, and Coal"
11153,SONO TEK CORP,Manufacturing
11154,PHOTRONICS INC,Manufacturing
11156,CHESSIE SYSTEM INC,Other
11157,AEROSONIC CORP DEL,Business Equipment
11159,D V I INC,Finance
11160,ACTION AUTO RENTAL INC,Other
11161,JENNIFER CONVERTIBLES INC,Retail
11162,MESA AIR GROUP INC NEV,Other
11163,PHYSICIANS REIMBURSMENT SVS INC,Other
11164,CHICAGO PNEUMATIC TOOL CO,Manufacturing
11168,VAUGHN COMMUNICATIONS INC,Business Equipment
11169,GENERAL BUILDING PRODS CORP,Retail
11170,MIDAMERICAN ENERGY HLDGS CO NEW,Other
11173,AFFILIATED BANKSHARES COLO INC,Finance
11174,AMERICAS CAR MART INC,Telecommunications
11176,I P M INC,Other
11177,PRIVATE BRANDS INC,Consumer non Durables
11179,PACAD INC,Consumer non Durables
11181,NATIONAL AUTO CREDIT INC NEW,Other
11183,SCIENTIFIC TECHNOLOGIES INC,Business Equipment
11184,MAGMA COPPER CO NEW,Other
11185,MERITAGE HOSPITALITY GROUP INC,Retail
11186,ALLIED BANKSHARES INC GA,Finance
11187,MERIDIAN INSURANCE GROUP INC,Finance
11188,M M R HOLDING CORP,Other
11190,GOLDEN OIL CO DEL,"Oil, Gas, and Coal"
11192,AGOURON PHARMACEUTICALS INC,Healthcare
11193,MAGIC YEARS CHILD & LRNG CTR INC,Other
11194,MINUTEMAN INTERNATIONAL INC,Business Equipment
11197,ELECTROSOURCE INC NEW,Business Equipment
11198,TODD AO CORP,Other
11202,XYLOGICS INC,Business Equipment
11203,ARGO GROUP INTL HLDGS LTD,Other
11204,HAWKEYE ENTERTAINMENT INC,Other
11207,UNITED FINANCIAL CORP OF SC INC,Finance
11208,O F G BANCORP,Finance
11209,MARSAM PHARMACEUTICALS INC,Healthcare
11211,APPLIED BIOSCIENCE INTL INC,Other
11212,CROP GENETICS INTL CORP,Chemicals
11214,TOTAL RESEARCH CORP,Other
11215,QUALITY FOOD CENTERS INC,Retail
11216,CHESTER VALLEY BANCORP,Finance
11217,COUNTRY WIDE TRANSPORT SVCS INC,Other
11218,PRAXIS BIOLOGICS INC,Healthcare
11219,FISHER SCIENTIFIC GROUP INC,Healthcare
11221,COLONIAL DATA TECHNOLOGIES CORP,Business Equipment
11223,KEITH GROUP OF COS INC,Finance
11225,SIGNAL CORP,Finance
11226,ANTONOVICH INC,Retail
11231,A M E INC,Other
11232,DEERBANK CORP,Finance
11233,TIGER DIRECT INC,Business Equipment
11239,ACTION AUTO STORES INC,Retail
11240,KINGSTON SYSTEMS INC,Manufacturing
11241,ANCHOR BANCORP INC,Finance
11246,CALIFORNIA FIRST NATIONAL BANCOR,Business Equipment
11248,CAROLINA FINANCIAL CORP,Finance
11253,AID AUTO STORES INC,Retail
11257,U S TECHNOLOGIES INC,Healthcare
11258,FISHER TRANSPORTATION SVCS INC,Other
11259,FREYMILLER TRUCKING INC,Other
11260,CHRYSLER CORP,Consumer Durables
11262,ELMERS RESTAURANTS INC,Retail
11263,FIRST HOME BANCORP INC,Finance
11265,REXWORKS INC,Manufacturing
11267,CATO CORP NEW,Retail
11269,GERMANTOWN SAVINGS BANK BALA PA,Finance
11272,TRANSPIRATOR TECHNOLOGIES INC,Healthcare
11275,KORU MEDICAL SYSTEMS INC,Healthcare
11276,DIVERSCO INC,Other
11277,CONCERTO SOFTWARE INC,Business Equipment
11278,SHARPER IMAGE CORP,Retail
11281,BEAUTY LABS INC,Retail
11282,INTERNATIONAL TELECHARGE INC,Telecommunications
11283,SEQUENT COMPUTER SYSTEMS INC,Business Equipment
11285,FIRST BANCORP NC,Finance
11291,MICHAEL FOODS INC,Consumer non Durables
11292,IMMUCELL CORP,Healthcare
11293,WESBANCO INC,Finance
11294,ENVIROSAFE SERVICES INC,Other
11295,CLUETT PEABODY & CO INC,Consumer non Durables
11296,AIR CARGO EQUIP CORP,Manufacturing
11300,BANK OF SOUTHINGTON,Finance
11302,TONS OF TOYS INC,Retail
11306,ALABAMA AIRCRAFT INDUSTRIES INC,Manufacturing
11307,A & W BRANDS INC,Consumer non Durables
11308,COCA COLA CO,Consumer non Durables
11310,FIREPLACE MANUFACTURERS INC,Manufacturing
11311,SURGIDYNE INC,Healthcare
11312,CIATTIS INC,Retail
11313,DATATREND SERVICES INC,Business Equipment
11314,OSBORN COMMUNICATIONS CORP,Telecommunications
11315,FARMSTEAD TELEPHONE GROUP INC,Other
11317,AIR FLORIDA SYSTEMS INC,Finance
11319,ENGLISH GREENHOUSE PRODUCTS CORP,Manufacturing
11321,1ST WASHINGTON BANCORP INC,Finance
11322,RARITAN BANCORP INC DE,Finance
11326,MANAGEMENT TECHNOLOGIES INC,Business Equipment
11327,CUMBERLAND FEDERAL BANCORP INC,Finance
11328,COHASSET SAVING BANK MA,Finance
11329,BOYS MARKET INC,Retail
11330,CONVERGENT SOLUTIONS INC,Business Equipment
11331,EASCO HAND TOOLS INC,Manufacturing
11332,COLT INDUSTRIES INC DE,"Oil, Gas, and Coal"
11335,ST PAUL BANCORP INC,Finance
11338,KIMMINS CORP NEW,Other
11339,MICROCOM INC,Business Equipment
11340,COLUMBIA ENERGY GROUP,"Oil, Gas, and Coal"
11341,AIR MIDWEST INC,Other
11342,ONE PRICE CLOTHING STORES INC,Retail
11343,SANDERSON FARMS INC,Consumer non Durables
11344,JACOBS JAY INC,Retail
11345,NELLCOR PURITAN BENNETT INC,Business Equipment
11346,SEQUUS PHARMACEUTICALS INC,Other
11347,STRATEX NETWORKS INC,Business Equipment
11348,CENTURY BANCORP INC,Finance
11349,JETBORNE INTERNATIONAL INC,Manufacturing
11350,NEW JERSEY STEEL CORP,Manufacturing
11351,NATIONAL IMAGING INC,Healthcare
11352,QUME CORP,Business Equipment
11353,TOPPS COMPANY INC,Consumer non Durables
11354,MOTION CONTROL TECHNOLOGY INC,Manufacturing
11356,BUDGET RENT A CAR CORP,Other
11357,COMPUMED INC,Business Equipment
11358,ARLINGTON HOSPITALITY INC,Retail
11362,MARK SOLUTIONS INC,Other
11364,RED EAGLE RESOURCES CORP,"Oil, Gas, and Coal"
11365,KOMAG INC,Business Equipment
11366,WATERHOUSE INVESTOR SERVICES INC,Finance
11368,AIR T INC,Other
11369,UNITED BANKSHARES INC,Finance
11370,ENVESTNET INC,Finance
11371,FIRST HEALTH GROUP CORP,Finance
11372,NORTH STAR UNIVERSAL INC,Consumer non Durables
11373,SECOM GENERAL CORP,Consumer Durables
11374,NETCOR INC,Business Equipment
11376,AIR WISCONSIN SERVICES INC,Other
11377,MARYLAND FEDERAL BANCORP INC,Finance
11378,CALGON CARBON CORP,Chemicals
11379,DESTINATION X L GROUP INC,Retail
11380,L J SIMONE INC,Retail
11381,SORRENTO NETWORKS CORP,Business Equipment
11382,SAKS INC,Retail
11384,WELLMAN INC,Chemicals
11385,ALTRIS SOFTWARE INC,Business Equipment
11386,TIME MANAGEMENT CORP,Business Equipment
11387,NATIONAL DATACOMPUTER INC,Business Equipment
11389,FIRST CHARTER CORP,Finance
11393,SOUTHWALL TECHNOLOGIES INC,Manufacturing
11394,THERMOGENESIS HOLDINGS INC,Manufacturing
11396,UNIVERSITY BANCORP INC,Retail
11397,WASHINGTON TRUST BANCORP INC,Finance
11400,SAN JUAN FIBERGLASS POOLS INC,Consumer non Durables
11401,I M P INC,Business Equipment
11402,DREAMS INC,Retail
11403,CADENCE DESIGN SYSTEMS INC,Business Equipment
11404,CONSOLIDATED EDISON INC,Utilities
11405,CELLEX BIOSCIENCES INC,Business Equipment
11406,C N A SURETY CORP,"Oil, Gas, and Coal"
11408,FISHER BUSINESS SYSTEMS INC,Business Equipment
11409,IMPACT SYSTEMS INC,Manufacturing
11411,C N S INC,Business Equipment
11414,ARISTA INVESTORS CORP,Finance
11415,BARR PHARMACEUTICALS INC,Healthcare
11416,E S S E F CORP,Chemicals
11418,CRAFT WORLD INTL INC,Retail
11422,ALDUS CORP,Business Equipment
11424,INTERSPEC INC,Healthcare
11425,JASON INC,Consumer Durables
11426,XETA TECHNOLOGIES INC,Business Equipment
11427,SAMNA CORP,Business Equipment
11430,GREATER NEW YORK SVGS BK NY,Finance
11431,DOWNEY DESIGNS INTL INC,Consumer Durables
11432,MULTI LOCAL MEDIA CORP,Consumer non Durables
11434,SPECTRAMED INC,Healthcare
11435,CITIPOSTAL INC,Other
11437,GLOBAL TELEMEDIA INTL INC,Other
11438,LOGITEK INC,Manufacturing
11441,NATIONAL HOLDINGS CORP,Finance
11442,CITY HOLDING CO,Finance
11443,H W C DISTRIBUTION CORP,Retail
11445,MIDWEST COMMUNICATIONS CORP,Retail
11447,CONTINENTAL GROUP INC,Manufacturing
11449,FIRST FEDERAL S & L ASSN CT,Finance
11450,MYCOGEN CORP,Chemicals
11452,ADDINGTON RESOURCES INC,"Oil, Gas, and Coal"
11453,VALUE MERCHANTS INC,Retail
11454,HUNTER MELNOR INC,Consumer Durables
11456,ALANCO TECHNOLOGIES INC,Other
11457,PLANT GENETICS INC,Consumer non Durables
11458,AUDIO KING INC,Retail
11459,SHOWSCAN ENTERTAINMENT INC,Other
11462,R S FINANCIAL CORP,Finance
11465,THERMO POWER CORP,Manufacturing
11466,GATES F A DISTRIBUTING INC,Business Equipment
11468,E F I ELECTRONICS CORP,Manufacturing
11471,CONOCO INC,"Oil, Gas, and Coal"
11473,NORTH AMERICAN TECH GP INC,Other
11475,INTELLIGENT ELECTRONICS INC,Retail
11476,C U BANCORP,Finance
11477,FASTCOMM COMMUNICATIONS CORP,Business Equipment
11478,BERRY PETROLEUM CO,"Oil, Gas, and Coal"
11479,ADVANCED MEDICAL PRODUCTS INC,Healthcare
11480,L D I CORP OHIO,Business Equipment
11481,EBIX INC,Business Equipment
11482,INTERNATIONAL MICROCOMP SOFTW IN,Business Equipment
11483,ADVANCED MARKETING SERVICES INC,Retail
11484,MICROAGE INC,Retail
11490,HERBALIFE INTERNATIONAL INC,Retail
11491,SEAFOOD INC,Consumer non Durables
11492,QUADRAX CORP,Consumer Durables
11493,PEOPLES BANCORP IN,Finance
11496,INLAND RESOURCES INC,Other
11498,CONWOOD CORP,Consumer non Durables
11499,C E C O ENVIRONMENTAL CORP,Manufacturing
11502,FIBREBOARD CORP NEW,Other
11504,MID WEST SPRING MFG CO,Manufacturing
11506,FIDELITY BANCORP INC,Finance
11508,VIKONICS INC,Business Equipment
11509,HILB ROGAL & HOBBS CO,Finance
11510,BENIHANA INC,Retail
11511,C P S TECHNOLOGIES CORP,Manufacturing
11513,FIRST FINANCIAL SERVICE CORP,Finance
11515,LAKE SHORE BANCORP INC IL,Finance
11516,SCORPION TECHNOLOGIES INC,Business Equipment
11521,RENAISSANCE G R X INC,Business Equipment
11522,SUMMIT TECHNOLOGY INC,Healthcare
11523,HEALTH CONCEPTS IV INC,Healthcare
11525,ST IVES LABORATORIES INC,Chemicals
11531,FILENET CORP,Business Equipment
11532,CORPORATE SOFTWARE INC,Business Equipment
11533,FAIR ISAAC CORP,Business Equipment
11534,LABONE INC,Other
11538,M R I MEDICAL DIAGNOSTICS INC,Other
11539,OPTEK TECHNOLOGY INC,Business Equipment
11541,MEDIA LOGIC INC,Business Equipment
11545,CHILDRENS COMPREHENSIVE SVCS INC,Other
11546,CHASE MEDICAL GROUP INC,Healthcare
11547,CONMED CORP,Healthcare
11549,EVEREX SYSTEMS INC,Business Equipment
11552,CELGENE CORP,Chemicals
11554,PRONET INC,Telecommunications
11555,PRICE PFISTER INC,Manufacturing
11556,PACE MEDICAL INC,Healthcare
11558,ONBANCORP INC,Finance
11559,MONITEK TECHNOLOGIES INC,Business Equipment
11560,N D L PRODUCTS INC,Consumer non Durables
11561,GLOBAL CASINOS INC,Chemicals
11562,CONSOLIDATED HEALTH CR ASSCS INC,Healthcare
11565,HORIZON BANCORP INC,Finance
11566,BANCORP N J INC,Finance
11569,INDEPTH DATA INC,Consumer non Durables
11570,Z G ENERGY CORP,"Oil, Gas, and Coal"
11571,X C L LTD,"Oil, Gas, and Coal"
11572,UNITED BUILDING SURE CORP DE,Other
11574,FIRST ESSEX BANCORP INC,Finance
11575,A F N INC,Business Equipment
11577,LAN SYSTEMS INC,Business Equipment
11580,DIGITAL OPTRONICS CORP,Manufacturing
11581,ENERPAC TOOL GROUP CORP,Manufacturing
11583,AMERICAN CONSULTING CORP INC,Other
11584,MANAGEMENT COMPANY ENTMT GP INC,Other
11585,THRIFTY RENT A CAR SYSTEMS INC,Other
11587,ATRION CORP,Utilities
11588,S B C TECHNOLOGIES INC,Telecommunications
11590,PHOTOMATRIX INC,Business Equipment
11591,EASTERN ENVIRONMENTAL SVC INC,Other
11592,TERADATA CORP,Business Equipment
11593,SECURITY NATIONAL FINANCIAL CORP,Finance
11595,EASTEX ENERGY INC,Utilities
11596,INOTEK TECHNOLOGIES CORP,Manufacturing
11599,AMCOL INTERNATIONAL CORP,Other
11600,DENTSPLY SIRONA INC,Healthcare
11601,UNIGENE LABORATORIES INC,Healthcare
11604,STARSTREAM COMMUNS GROUP INC,Telecommunications
11605,DOMAIN TECHNOLOGY INC,Business Equipment
11606,DIAGNOSTIC MEDICAL INSTRS INC,Business Equipment
11607,DANA CORP,Consumer Durables
11611,COACHMAN INC,Other
11613,DART DRUG STORES INC,Retail
11614,NORTHLAND CRANBERRIES INC,Consumer non Durables
11617,TELEMUNDO GROUP INC,Telecommunications
11618,FASTENAL CO,Retail
11620,ALLIANCE IMAGING INC,Healthcare
11621,MORAN J T FINANCIAL CORP,Finance
11622,PROVENA FOODS INC,Consumer non Durables
11624,ALCIDE CORP,Healthcare
11625,NATIONAL MERCANTILE BANCORP,Finance
11626,MCCAW CELLULAR COMMS INC,Telecommunications
11628,CENTRAL PACIFIC FINANCIAL CORP,Finance
11630,INTELLICALL INC,Business Equipment
11633,T T S INC,Business Equipment
11634,REPUBLIC BANCORP,Finance
11635,ATEK METALS CNTR INC,Retail
11636,HERON THERAPEUTICS INC,Chemicals
11637,FAMILY SHOPPING NETWORK INC,Retail
11638,MULTI COLOR CORP,Consumer non Durables
11640,POSEIDON POOLS OF AMERICA INC,Manufacturing
11641,AIR METHODS CORP,Healthcare
11642,AMERALIA INC,Consumer non Durables
11644,COMSTOCK RESOURCES INC,"Oil, Gas, and Coal"
11646,FIDELITY FEDERAL BANCORP,Finance
11647,ACMAT CORP,Other
11650,SOUTHLAND COMMUNICATIONS INC,Telecommunications
11651,SCORE BOARD INC,Retail
11652,HARLEYSVILLE SAVINGS FINAN CORP,Finance
11653,RARE MEDIUM GROUP INC,Manufacturing
11654,NATURAL ALTERNATIVES INTL INC,Healthcare
11656,CAM COMM SOLUTIONS INC,Business Equipment
11657,OPTIFAB INC,Business Equipment
11660,WALSHIRE ASSURANCE CO,Finance
11661,EARTH TECHNOLOGY CORP USA,Other
11662,INACOM CORP,Retail
11663,HAROLDS STORES INC,Retail
11664,GREEN DOT CORP,Finance
11665,FACTORY 2 U INC,Retail
11668,COMPREHENSIVE ENVIROMNTL SYS INC,Other
11669,ADVENT TECHNOLOGIES INC,Retail
11670,GOLDTEX INC,Consumer non Durables
11671,J B OXFORD HOLDINGS INC,Finance
11673,SPECTRUM INFORMATION TECHS INC,Telecommunications
11674,D T E ENERGY CO,Utilities
11675,COMDATA HOLDINGS CORP,Telecommunications
11676,WEDDING INFORMATION NETWORK INC,Consumer non Durables
11677,PIEMONTE FOODS INC,Consumer non Durables
11678,RAINBOW TECHNOLOGIES INC,Business Equipment
11680,SELECTRONICS INC,Business Equipment
11681,GALAXY NUTRITIONAL FOODS INC,Consumer non Durables
11684,WHEELABRATOR TECHNOLOGIES INC,Other
11685,HALLAMORE CORP,Chemicals
11686,DIAGONAL DATA CORP,Business Equipment
11687,S D N B FINANCIAL CORP,Finance
11688,QUADLOGIC CONTROLS CORP,Manufacturing
11689,SEDONA CORP,Business Equipment
11690,DOME MINES LTD,Other
11691,MATSON INC,Consumer non Durables
11692,GYNEX PHARMACEUTICALS INC,Healthcare
11693,QUBIX GRAPHIC SYS INC,Business Equipment
11694,CAPITAL PACIFIC HOLDINGS INC,Other
11699,ENTREE CORP,Retail
11701,INGLES MARKETS INC,Retail
11702,M P T V INC,Other
11703,DU PONT E I DE NEMOURS & CO,Chemicals
11704,ALEXANDER ENERGY CORP,"Oil, Gas, and Coal"
11705,LAUREL CAPITAL GROUP INC,Finance
11706,CENTEX TELEMANAGEMENT INC,Telecommunications
11707,CAMBREX CORP,Chemicals
11708,DATAPHAZ INC,Retail
11713,PENN TREATY AMERICAN CORP,Finance
11714,E C O S GROUP INC,Retail
11715,NORTON ENTERPRISES INC,Other
11716,CENTRAL & SOUTHERN HOLDING CO GA,Finance
11718,UNITED THERMAL CORP,Other
11719,CENTEL CABLE TELEVISION CO,Telecommunications
11720,F & C BANCSHARES INC,Finance
11723,STRUCTURAL DYNAMICS RSCH CORP,Business Equipment
11724,FLEXTRONICS INC,Business Equipment
11725,TECHKNITS INC,Consumer non Durables
11726,GARNET RESOURCES CORP,"Oil, Gas, and Coal"
11727,CALCOMP TECHNOLOGY INC,Business Equipment
11728,M P M TECHNOLOGIES INC,Other
11729,CHINA INDUSTRIAL GROUP INC,Retail
11731,ALBANY INTERNATIONAL CORP NEW,Consumer non Durables
11735,GEN PROBE INC,Healthcare
11736,H M S S INC,Healthcare
11737,ADVATEX ASSOCIATES INC,Other
11739,ALFACELL CORP,Healthcare
11740,M L X CORP,Consumer Durables
11742,FIRST FINANCIAL BANCORP INC FLA,Finance
11744,PERCEPTION TECHNOLOGY CORP,Business Equipment
11745,NATIONAL LAMPOON INC NEW,Consumer Durables
11747,TREESOURCE INDUSTRIES INC,Other
11748,DONEGAL GROUP INC,Finance
11750,ROYAL BANCSHARES PA INC,Finance
11752,COHERENT CORP,Business Equipment
11754,EASTMAN KODAK CO,Manufacturing
11757,FIRST TEAM SPORTS INC,Retail
11759,AMERICAN VIDEO IMAGING INC,Business Equipment
11760,SPIEGEL INC,Retail
11761,DALLAS SEMICONDUCTOR CORP,Business Equipment
11763,ALGOREX CORP,Business Equipment
11764,STEEL WEST VIRGINIA INC,Manufacturing
11765,SOUTHERN STARR BROADCASTING GRP,Telecommunications
11767,INVITRON CORP,Healthcare
11768,H H B SYSTEMS INC,Business Equipment
11769,ELECTRONIC DATA TECHNOLOGIES,Consumer Durables
11772,ISOETEC COMMUNICATIONS INC,Business Equipment
11773,CODE ALARM INC,Business Equipment
11774,COMMUNICATIONS TRANSMISSION INC,Telecommunications
11775,JOHNSON OUTDOORS INC,Consumer non Durables
11776,MARK CONTROLS CORP NEW,Manufacturing
11778,TEMPEST TECHNOLOGIES INC,Business Equipment
11779,KEPTEL INC,Business Equipment
11781,TIGERLOGIC CORP,Business Equipment
11782,CRITICAL INDUSTRIES INC,Manufacturing
11783,VALLEY FEDERAL SAVINGS BANK AL,Finance
